line_item_usage_account_id,Product_region_code,line_item_usage_type,pricing_unit,Month,product_servicename,line_item_usage_type,Usage,Cost
Account3,eu-west-2,eu-west-2-KMS-Keys,Keys,4,AWS Key Management Service,eu-west-2-KMS-Keys,1.997222238,1.997222
Account1,,USE1-EUC1-AWS-Out-Bytes,GB,4,AWS Data Transfer,USE1-EUC1-AWS-Out-Bytes,0.002359984,0.000047
Account5,,EUW2-EUW3-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-EUW3-AWS-Out-Bytes,8.04E-05,0.000002
Account4,eu-west-1,EU-Airflow-MediumScheduler,Hrs,4,Amazon Managed Workflows for Apache Airflow,EU-Airflow-MediumScheduler,2694.930011,296.442301
Account3,eu-west-2,EUW2-Requests-FIFO-Tier1,Requests,4,Amazon Simple Queue Service,EUW2-Requests-FIFO-Tier1,258630,0.129315
Account3,,EUW2-APN1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-APN1-AWS-Out-Bytes,5.74E-05,0.000001
Account3,us-west-2,USW2-PaidEventsRecorded,Events,4,AWS CloudTrail,USW2-PaidEventsRecorded,33566,0.671320
Account5,eu-central-1,EUC1-Lambda-Standard-Scanning,Hourly,1,Amazon Inspector,EUC1-Lambda-Standard-Scanning,8441.841753,4.220921
Account5,,EU-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,EU-DataTransfer-In-Bytes,138.7547817,0.000000
Account5,,USE1-CAN1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-CAN1-AWS-Out-Bytes,0.006275707,0.000126
Account1,,EU-APS1-AWS-In-Bytes,GB,1,AWS Data Transfer,EU-APS1-AWS-In-Bytes,0.051207406,0.000000
Account6,eu-west-1,EU-Requests-Tier1,Requests,1,Amazon Simple Notification Service,EU-Requests-Tier1,1.55E+07,7.729741
Account3,,USE1-APS1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,0.002457879,0.000049
Account1,sa-east-1,SAE1-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,SAE1-PaidEventsAnalyzed,340788,2.385516
Account6,ap-northeast-2,APN2-Requests-Tier1,Requests,2,Amazon Simple Notification Service,APN2-Requests-Tier1,719,0.000000
Account2,eu-west-1,EU-VpcEndpoint-Hours,Hrs,2,Amazon Virtual Private Cloud,EU-VpcEndpoint-Hours,123526,1358.786000
Account1,eu-west-1,EU-Requests-Tier1,Requests,2,Amazon Simple Queue Service,EU-Requests-Tier1,551052,0.220421
Account6,,EUN1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUN1-EUC1-AWS-Out-Bytes,7.44E-06,0.000000
Account5,ap-northeast-1,APN1-PaidEventsAnalyzed,Events,2,Amazon GuardDuty,APN1-PaidEventsAnalyzed,739330,3.489638
Account5,,EUC1-USE2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-USE2-AWS-Out-Bytes,5.67E-05,0.000001
Account4,eu-west-1,EU-TransitGateway-Hours,hour,2,Amazon Virtual Private Cloud,EU-TransitGateway-Hours,1392,69.600000
Account4,ap-southeast-1,APS1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,APS1-TimedStorage-ByteHrs,0.002038842,0.000061
Account1,eu-central-1,eu-central-1-KMS-Keys,Keys,2,AWS Key Management Service,eu-central-1-KMS-Keys,1.999999987,2.000000
Account5,ap-southeast-2,APS2-Catalog-Request,Request,2,AWS Glue,APS2-Catalog-Request,188,0.000000
Account4,ap-northeast-2,APN2-PaidEventsRecorded,Events,2,AWS CloudTrail,APN2-PaidEventsRecorded,77429,1.548580
Account1,eu-west-1,EU-AWSSecretsManager-Secrets,Secrets,1,AWS Secrets Manager,EU-AWSSecretsManager-Secrets,78.11827958,31.247312
Account6,us-east-1,Requests-Tier1,Requests,1,Amazon Simple Storage Service,Requests-Tier1,30542,0.152710
Account1,,USW1-EUC1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USW1-EUC1-AWS-Out-Bytes,5.89E-05,0.000001
Account3,us-east-1,Requests-Tier2,Requests,3,Amazon Simple Storage Service,Requests-Tier2,101770,0.040708
Account4,,USE1-EUC1-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-EUC1-AWS-Out-Bytes,0.003993706,0.000080
Account6,eu-west-1,EU-Lambda-GB-Second-ARM,Lambda-GB-Second,3,AWS Lambda,EU-Lambda-GB-Second-ARM,180187.9993,2.396150
Account3,,EU-USW2-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-USW2-AWS-Out-Bytes,0.00610082,0.000122
Account5,eu-west-1,EU-S3-Egress-Bytes,GB,3,AmazonCloudWatch,EU-S3-Egress-Bytes,67.58211029,12.244045
Account2,,USE1-EUW3-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-EUW3-AWS-Out-Bytes,0.001626769,0.000033
Account1,,EU-APN2-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APN2-AWS-In-Bytes,0.017079852,0.000000
Account1,eu-central-1,EUC1-Requests-FIFO-Tier1,Requests,3,Amazon Simple Queue Service,EUC1-Requests-FIFO-Tier1,281649,0.140825
Account6,,EU-CAN1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-CAN1-AWS-Out-Bytes,0.003581412,0.000073
Account2,eu-west-2,EUW2-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,EUW2-PaidEventsAnalyzed,86578,0.380943
Account3,eu-central-1,EUC1-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,EUC1-TimedStorage-ByteHrs,0.007557712,0.000245
Account5,ap-southeast-2,APS2-FreeEventsRecorded,Events,3,AWS CloudTrail,APS2-FreeEventsRecorded,35398,0.000000
Account6,eu-central-1,EUC1-CW:AlarmMonitorUsage,Alarms,3,AmazonCloudWatch,EUC1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account5,eu-west-1,EU-Catalog-Storage,Obj-Month,3,AWS Glue,EU-Catalog-Storage,2287.740591,0.022178
Account2,us-east-1,USE1-SecurityHubProduct:FreeFindingsIngestion,Finding Ingestion Events,3,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,17493,0.000000
Account5,,DashboardsUsageHour-Basic,Dashboards,3,AmazonCloudWatch,DashboardsUsageHour-Basic,4.634408602,13.903226
Account1,,USW2-DataTransfer-Out-Bytes,GB,1,AWS Data Transfer,USW2-DataTransfer-Out-Bytes,5.78E-06,0.000001
Account1,ca-central-1,CAN1-FreeEventsRecorded,Events,1,AWS CloudTrail,CAN1-FreeEventsRecorded,296871,0.000000
Account4,,EU-DataTransfer-In-Bytes,GB,4,AWS Data Transfer,EU-DataTransfer-In-Bytes,0.160925544,0.000000
Account5,eu-west-1,EU-BoxUsage:m5.xlarge,Hrs,4,Amazon Elastic MapReduce,EU-BoxUsage:m5.xlarge,1329.844375,63.832530
Account2,us-east-1,Requests-Tier1,Requests,4,Amazon Simple Notification Service,Requests-Tier1,462,0.000000
Account1,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,4,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,2573,0.051460
Account4,ap-southeast-2,APS2-FreeEventsRecorded,Events,1,AWS CloudTrail,APS2-FreeEventsRecorded,287518,0.000000
Account5,eu-west-2,EUW2-Requests-Tier1,Requests,1,Amazon Simple Notification Service,EUW2-Requests-Tier1,1439,0.000361
Account4,,EUW2-EU-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-EU-AWS-Out-Bytes,7.46E-05,0.000002
Account5,ap-northeast-1,APN1-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,APN1-CW:AlarmMonitorUsage,1.000000008,0.100000
Account6,eu-west-1,EU-ConfigRuleEvaluations,ConfigRuleEvaluations,1,AWS Config,EU-ConfigRuleEvaluations,704721,355.071900
Account6,ap-south-1,APS3-AWSSecretsManagerAPIRequest,API Requests,1,AWS Secrets Manager,APS3-AWSSecretsManagerAPIRequest,74,0.000370
Account5,,USW1-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,USW1-EUC1-AWS-In-Bytes,8.13E-05,0.000000
Account2,eu-west-2,EUW2-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,EUW2-CW:AlarmMonitorUsage,0.999999994,0.100000
Account5,,EUW2-USW2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUW2-USW2-AWS-Out-Bytes,7.77E-05,0.000002
Account4,ap-southeast-2,APS2-PaidEventsRecorded,Events,2,AWS CloudTrail,APS2-PaidEventsRecorded,79214,1.584280
Account4,eu-west-1,EU-ShieldProtected-WebACLV2,Month,2,AWS WAF,EU-ShieldProtected-WebACLV2,0.999999994,0.000000
Account4,,EU-USE2-AWS-In-Bytes,GB,2,AWS Data Transfer,EU-USE2-AWS-In-Bytes,0.020817572,0.000000
Account1,ap-south-1,APS3-Requests-Tier1,Requests,2,Amazon Simple Notification Service,APS3-Requests-Tier1,286,0.000000
Account6,eu-west-3,EUW3-Request-ARM,Requests,2,AWS Lambda,EUW3-Request-ARM,57,0.000011
Account5,,APN2-DataTransfer-Out-Bytes,GB,2,AWS Data Transfer,APN2-DataTransfer-Out-Bytes,3.98E-06,0.000000
Account6,ca-central-1,CAN1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,CAN1-Requests-Tier1,120,0.000048
Account3,ap-southeast-1,APS1-Requests-Tier1,Requests,1,Amazon Simple Notification Service,APS1-Requests-Tier1,352,0.000000
Account5,sa-east-1,SAE1-Requests-Tier1,Requests,3,Amazon Simple Notification Service,SAE1-Requests-Tier1,146,0.000000
Account4,eu-central-1,EUC1-CW:Requests,Requests,1,AmazonCloudWatch,EUC1-CW:Requests,2574,0.025740
Account1,sa-east-1,SAE1-Requests-Tier1,Requests,4,Amazon Simple Queue Service,SAE1-Requests-Tier1,30,0.000012
Account2,eu-west-1,EU-CW:GMD-Metrics,Metrics,3,AmazonCloudWatch,EU-CW:GMD-Metrics,5747,0.057470
Account6,us-east-2,USE2-Request-ARM,Requests,1,AWS Lambda,USE2-Request-ARM,132,0.000025
Account6,ap-southeast-1,APS1-Catalog-Request,Request,1,AWS Glue,APS1-Catalog-Request,252,0.000000
Account3,eu-north-1,eu-north-1-KMS-Requests,Requests,4,AWS Key Management Service,eu-north-1-KMS-Requests,120,0.000360
Account4,eu-west-2,EUW2-TimedStorage-ByteHrs,GB-Mo,2,Amazon Simple Storage Service,EUW2-TimedStorage-ByteHrs,0.26051573,0.006091
Account3,eu-west-1,EU-ECR-free-metering,Resource-assessment,3,Amazon Inspector,EU-ECR-free-metering,31,0.000000
Account5,eu-west-1,EU-Crawler-DPU-Hour,DPU-Hour,2,AWS Glue,EU-Crawler-DPU-Hour,0.924165,0.406633
Account2,us-east-2,USE2-SC-API-Calls,API Calls,1,AWS Service Catalog,USE2-SC-API-Calls,59,0.039900
Account1,eu-north-1,EUN1-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,EUN1-AWSSecretsManagerAPIRequest,65,0.000325
Account5,,Global-DataZoneCompute,Units,2,Amazon DataZone,Global-DataZoneCompute,0.032030834,0.007594
Account4,ap-southeast-2,APS2-ConfigurationItemRecorded,APS2-ConfigurationItemRecorded,3,AWS Config,APS2-ConfigurationItemRecorded,4,0.012000
Account1,eu-west-1,EU-CW:GMD-Metrics,Metrics,2,AmazonCloudWatch,EU-CW:GMD-Metrics,54,0.000540
Account2,sa-east-1,SAE1-SC-API-Calls,API Calls,2,AWS Service Catalog,SAE1-SC-API-Calls,10,0.005600
Account3,ap-northeast-2,APN2-SC-API-Calls,API Calls,2,AWS Service Catalog,APN2-SC-API-Calls,10,0.004900
Account2,,EU-DataTransfer-In-Bytes,GB,4,AWS Data Transfer,EU-DataTransfer-In-Bytes,0.61673323,0.000000
Account2,,USE1-USW1-AWS-Out-Bytes,GB,4,AWS Data Transfer,USE1-USW1-AWS-Out-Bytes,0.001618577,0.000032
Account6,us-east-2,USE2-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,1.000000008,0.100000
Account2,eu-west-1,eu-west-1-KMS-Keys,Keys,4,AWS Key Management Service,eu-west-1-KMS-Keys,46.11805592,46.118056
Account5,,USE1-APS1-AWS-Out-Bytes,GB,4,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,0.006513891,0.000130
Account6,eu-west-1,EU-Lambda-GB-Second,Second,4,AWS Lambda,EU-Lambda-GB-Second,4372929.038,68.010184
Account4,eu-west-1,EU-Request,Request,4,AWS Lambda,EU-Request,83208,0.011521
Account3,us-east-1,USE1-FreeEventsRecorded,Events,4,AWS CloudTrail,USE1-FreeEventsRecorded,172012,0.000000
Account2,,EU-APN3-AWS-In-Bytes,GB,4,AWS Data Transfer,EU-APN3-AWS-In-Bytes,0.019200365,0.000000
Account5,eu-central-1,EUC1-DataProcessing-Bytes,GB,4,AmazonCloudWatch,EUC1-DataProcessing-Bytes,0.009983479,0.006290
Account6,eu-central-1,EUC1-Requests-Tier2,Requests,4,Amazon Simple Storage Service,EUC1-Requests-Tier2,9598,0.004127
Account6,eu-west-1,EU-BoxUsage:m5a.8xlarge,Hrs,4,Amazon Elastic MapReduce,EU-BoxUsage:m5a.8xlarge,9344.672897,2523.061682
Account1,eu-west-3,EUW3-PaidEventsRecorded,Events,4,AWS CloudTrail,EUW3-PaidEventsRecorded,26757,0.535140
Account6,eu-west-1,EU-PaidLambdaNetworkLogsAnalyzed-Bytes,GB,4,Amazon GuardDuty,EU-PaidLambdaNetworkLogsAnalyzed-Bytes,1.413761405,1.555138
Account4,eu-west-1,eu-west-1-KMS-Requests,Requests,1,AWS Key Management Service,eu-west-1-KMS-Requests,6081319,18.243957
Account4,,EU-APS2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-APS2-AWS-Out-Bytes,0.013251672,0.000265
Account6,eu-west-1,EU-VpcEndpoint-Bytes,GB,1,Amazon Virtual Private Cloud,EU-VpcEndpoint-Bytes,602.5743592,6.025744
Account6,eu-west-2,EUW2-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUW2-Requests-Tier1,17159,0.006864
Account5,,EU-APS3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-APS3-AWS-Out-Bytes,0.006436861,0.000130
Account5,,EU-APS1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-APS1-AWS-Out-Bytes,0.006398281,0.000129
Account2,ap-northeast-2,APN2-PaidEventsRecorded,Events,3,AWS CloudTrail,APN2-PaidEventsRecorded,30147,0.602940
Account4,eu-west-2,eu-west-2-KMS-Keys,Keys,3,AWS Key Management Service,eu-west-2-KMS-Keys,1.999999968,2.000000
Account1,eu-west-1,EU-PaidEventsRecorded,Events,3,AWS CloudTrail,EU-PaidEventsRecorded,9.25E+07,1849.164880
Account5,sa-east-1,SAE1-FreeEventsRecorded,Events,3,AWS CloudTrail,SAE1-FreeEventsRecorded,32132,0.000000
Account5,,DataTransfer-Out-Bytes,GB,3,AWS Data Transfer,DataTransfer-Out-Bytes,0.008631422,0.000000
Account1,,USE1-APS3-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-APS3-AWS-Out-Bytes,0.001925898,0.000039
Account2,eu-west-3,EUW3-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,EUW3-PaidEventsAnalyzed,60665,0.266926
Account6,,DashboardsUsageHour-Basic,Dashboards,3,AmazonCloudWatch,DashboardsUsageHour-Basic,1.999999968,6.000000
Account1,ap-southeast-1,APS1-CW:AlarmMonitorUsage,Alarms,3,AmazonCloudWatch,APS1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account5,eu-west-1,EU-FreeFindingsIngestion-CrossRegion,Finding Ingestion Events,3,AWS Security Hub,EU-FreeFindingsIngestion-CrossRegion,54498,0.000000
Account4,ca-central-1,ca-central-1-KMS-Requests,Requests,3,AWS Key Management Service,ca-central-1-KMS-Requests,124,0.000372
Account5,eu-west-1,EU-S3-Egress-Bytes,GB,2,AmazonCloudWatch,EU-S3-Egress-Bytes,41.76557644,8.762160
Account2,ca-central-1,CAN1-PaidEventsRecorded,Events,2,AWS CloudTrail,CAN1-PaidEventsRecorded,66022,1.320440
Account5,eu-west-1,EU-DataProcessing-Bytes,GB,2,AmazonCloudWatch,EU-DataProcessing-Bytes,295.1729524,168.248583
Account5,eu-central-1,EUC1-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,EUC1-CW:AlarmMonitorUsage,0.999999994,0.100000
Account5,,EUW2-USW1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUW2-USW1-AWS-Out-Bytes,7.77E-05,0.000002
Account1,,EU-CAN1-AWS-In-Bytes,GB,1,AWS Data Transfer,EU-CAN1-AWS-In-Bytes,0.049613397,0.000000
Account1,ap-south-1,ap-south-1-KMS-Requests,Requests,1,AWS Key Management Service,ap-south-1-KMS-Requests,3396,0.010188
Account5,,EU-APN3-AWS-In-Bytes,GB,1,AWS Data Transfer,EU-APN3-AWS-In-Bytes,0.042005386,0.000000
Account5,ap-southeast-2,APS2-FreeEventsRecorded,Events,2,AWS CloudTrail,APS2-FreeEventsRecorded,74884,0.000000
Account6,eu-central-1,EUC1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,EUC1-TimedStorage-ByteHrs,0.023306259,0.000755
Account3,eu-central-1,EUC1-Requests-Tier1,Requests,2,Amazon Simple Queue Service,EUC1-Requests-Tier1,16018,0.006407
Account6,eu-north-1,EUN1-PaidEventsAnalyzed,Events,2,Amazon GuardDuty,EUN1-PaidEventsAnalyzed,491912,2.066030
Account2,,EUC1-USE2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-USE2-AWS-Out-Bytes,5.67E-05,0.000001
Account3,eu-west-1,EU-CW:Requests,Requests,2,AmazonCloudWatch,EU-CW:Requests,3509511,35.095110
Account4,ap-south-1,ap-south-1-KMS-Requests,Requests,1,AWS Key Management Service,ap-south-1-KMS-Requests,2976,0.008928
Account1,,EUW2-USW1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUW2-USW1-AWS-Out-Bytes,5.93E-05,0.000001
Account2,us-east-2,USE2-Requests-Tier1,Requests,1,Amazon Simple Queue Service,USE2-Requests-Tier1,122,0.000049
Account2,ca-central-1,CAN1-Requests-Tier1,Requests,1,Amazon Simple Notification Service,CAN1-Requests-Tier1,358,0.000000
Account2,,USW2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,USW2-DataTransfer-In-Bytes,1.08E-04,0.000000
Account3,us-east-1,USE1-PaidEventsAnalyzed,Events,4,Amazon GuardDuty,USE1-PaidEventsAnalyzed,68077,0.272308
Account5,eu-north-1,EUN1-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,EUN1-CW:AlarmMonitorUsage,1.000000008,0.100000
Account3,ap-northeast-2,APN2-FreeEventsRecorded,Events,4,AWS CloudTrail,APN2-FreeEventsRecorded,30077,0.000000
Account6,eu-west-2,EUW2-Requests-FIFO-Tier1,Requests,4,Amazon Simple Queue Service,EUW2-Requests-FIFO-Tier1,273772,0.136886
Account5,ap-south-1,APS3-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,APS3-TimedStorage-ByteHrs,0.060339129,0.001810
Account4,,EU-ITXD2-DataXfer-In:dc.3,GB,3,AWS Direct Connect,EU-ITXD2-DataXfer-In:dc.3,0.057058809,0.000000
Account1,,APS2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,APS2-DataTransfer-In-Bytes,1.13E-04,0.000000
Account1,sa-east-1,SAE1-PaidEventsRecorded,Events,4,AWS CloudTrail,SAE1-PaidEventsRecorded,27103,0.542060
Account4,,DashboardsUsageHour-Basic,Dashboards,4,AmazonCloudWatch,DashboardsUsageHour-Basic,57.91527781,173.745833
Account4,ap-southeast-1,APS1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,APS1-Requests-Tier1,122,0.000049
Account4,eu-west-2,EUW2-Lambda-GB-Second-ARM,Lambda-GB-Second,1,AWS Lambda,EUW2-Lambda-GB-Second-ARM,139.9547546,0.001744
Account6,,EUW2-APS3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUW2-APS3-AWS-Out-Bytes,5.93E-05,0.000001
Account2,eu-central-1,EUC1-CW:Requests,Requests,3,AmazonCloudWatch,EUC1-CW:Requests,2436,0.024360
Account4,us-east-2,us-east-2-KMS-Requests,Requests,3,AWS Key Management Service,us-east-2-KMS-Requests,124,0.000372
Account3,us-east-1,USE1-PaidEventsRecorded,Events,2,AWS CloudTrail,USE1-PaidEventsRecorded,323331,6.466620
Account2,,EU-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,EU-EUC1-AWS-In-Bytes,0.050696389,0.000000
Account2,ap-northeast-3,APN3-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,APN3-CW:AlarmMonitorUsage,0.999999994,0.100000
Account6,us-east-1,Lambda-GB-Second-ARM,Lambda-GB-Second,2,AWS Lambda,Lambda-GB-Second-ARM,119.1225045,0.001559
Account6,sa-east-1,SAE1-Requests-Tier1,Requests,2,Amazon Simple Queue Service,SAE1-Requests-Tier1,95,0.000038
Account4,,EUC1-EUW2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,7.56E-05,0.000002
Account1,us-east-1,Requests-Tier1,Requests,4,Amazon Simple Notification Service,Requests-Tier1,462,0.000000
Account5,eu-west-1,EU-TagStorage-TagHrs,Tag-Mo,4,Amazon Simple Storage Service,EU-TagStorage-TagHrs,15123,0.015123
Account1,,EUC1-CAN1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-CAN1-AWS-Out-Bytes,6.06E-05,0.000001
Account2,,EUW2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,EUW2-DataTransfer-In-Bytes,1.08E-04,0.000000
Account5,ca-central-1,CAN1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,CAN1-Requests-Tier1,119,0.000048
Account2,eu-west-1,EU-BoxUsage:t3.xlarge,Hrs,1,Amazon Elastic Compute Cloud,EU-BoxUsage:t3.xlarge,63.213888,5.693413
Account1,us-east-1,USE1-PaidComplianceCheck,Security Checks,2,AWS Security Hub,USE1-PaidComplianceCheck,1786,0.232480
Account6,ap-southeast-1,APS1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,APS1-TimedStorage-ByteHrs,0.020381716,0.000611
Account4,,EUN1-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,EUN1-EUC1-AWS-In-Bytes,8.14E-05,0.000000
Account4,,DataTransfer-In-Bytes,GB,2,AWS Data Transfer,DataTransfer-In-Bytes,7.44E-05,0.000000
Account4,ap-south-1,APS3-Requests-Tier1,Requests,1,Amazon Simple Notification Service,APS3-Requests-Tier1,358,0.000000
Account3,,EUC1-APS2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUC1-APS2-AWS-Out-Bytes,5.87E-05,0.000001
Account2,eu-north-1,EUN1-Catalog-Request,Request,1,AWS Glue,EUN1-Catalog-Request,257,0.000257
Account2,,APS2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,APS2-DataTransfer-In-Bytes,1.09E-04,0.000000
Account5,,EUC1-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,EUC1-DataTransfer-In-Bytes,0.001815598,0.000000
Account4,us-east-2,USE2-TimedStorage-ByteHrs,GB-Mo,1,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,0.001983643,0.000060
Account2,ap-southeast-2,APS2-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,APS2-TimedStorage-ByteHrs,0.005695281,0.000188
Account6,,CAN1-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,CAN1-EUC1-AWS-In-Bytes,9.80E-05,0.000000
Account1,eu-west-1,EU-Build-Min:ARM:g1.small,minutes,3,CodeBuild,EU-Build-Min:ARM:g1.small,94,0.361900
Account6,eu-west-2,EUW2-SecurityHubProduct:FreeFindingsIngestion,Finding Ingestion Events,3,AWS Security Hub,EUW2-SecurityHubProduct:FreeFindingsIngestion,17689,0.000000
Account6,us-west-1,USW1-Requests-Tier1,Requests,4,Amazon Simple Notification Service,USW1-Requests-Tier1,108,0.000000
Account2,,SAE1-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,SAE1-EUC1-AWS-In-Bytes,1.00E-04,0.000000
Account5,us-east-1,USE1-AWSSecretsManagerAPIRequest,API Requests,4,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,178,0.000890
Account3,,CAN1-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,CAN1-EUC1-AWS-In-Bytes,1.06E-04,0.000000
Account1,,APS1-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,APS1-DataTransfer-In-Bytes,1.13E-04,0.000000
Account3,eu-west-3,EUW3-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUW3-Requests-Tier1,117,0.000047
Account1,ap-northeast-3,ap-northeast-3-KMS-Requests,Requests,4,AWS Key Management Service,ap-northeast-3-KMS-Requests,120,0.000360
Account2,ap-south-1,APS3-SC-API-Calls,API Calls,1,AWS Service Catalog,APS3-SC-API-Calls,59,0.039900
Account3,ap-northeast-1,APN1-Requests-Tier1,Requests,3,Amazon Simple Queue Service,APN1-Requests-Tier1,31,0.000012
Account6,us-east-1,USE1-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,3,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,14,0.000042
Account6,us-west-1,USW1-ConfigRuleEvaluations,ConfigRuleEvaluations,4,AWS Config,USW1-ConfigRuleEvaluations,30,0.030000
Account4,eu-west-3,EUW3-SC-API-Calls,API Calls,1,AWS Service Catalog,EUW3-SC-API-Calls,62,0.042700
Account5,eu-central-1,EUC1-CW:GMD-Metrics,Metrics,2,AmazonCloudWatch,EUC1-CW:GMD-Metrics,114,0.001140
Account4,ca-central-1,CAN1-Requests-Tier1,Requests,4,Amazon Simple Queue Service,CAN1-Requests-Tier1,30,0.000012
Account3,us-east-1,USE1-ECR-free-metering,Resource-assessment,4,Amazon Inspector,USE1-ECR-free-metering,30,0.000000
Account2,eu-west-1,EU-DataScanned-Bytes,GB,3,AmazonCloudWatch,EU-DataScanned-Bytes,109.3179598,0.623112
Account4,us-east-1,ConfigurationItemRecorded,ConfigurationItemRecorded,3,AWS Config,ConfigurationItemRecorded,279,0.837000
Account2,eu-west-2,EUW2-ECR-free-metering,Resource-assessment,2,Amazon Inspector,EUW2-ECR-free-metering,29,0.000000
Account3,ca-central-1,CAN1-Requests-Tier1,Requests,3,Amazon Simple Queue Service,CAN1-Requests-Tier1,31,0.000012
Account4,eu-west-2,EUW2-TimedStorage-ByteHrs,GB-Mo,4,Amazon Simple Storage Service,EUW2-TimedStorage-ByteHrs,0.089699538,0.002100
Account3,eu-west-1,EU-activePipeline,pipelines,2,AWS CodePipeline,EU-activePipeline,15,15.000000
Account2,eu-central-1,EUC1-ConfigurationItemRecorded,EUC1-ConfigurationItemRecorded,2,AWS Config,EUC1-ConfigurationItemRecorded,117,0.351000
Account6,eu-north-1,EUN1-Catalog-Request,Request,4,AWS Glue,EUN1-Catalog-Request,5,0.000005
Account5,eu-west-1,EU-SpotUsage:m5.12xlarge,Hours,3,Amazon Elastic Compute Cloud,EU-SpotUsage:m5.12xlarge,4.892222,4.793257
Account5,ap-southeast-1,APS1-SC-API-Calls,API Calls,2,AWS Service Catalog,APS1-SC-API-Calls,11,0.005600
Account5,eu-west-1,EU-TransitGateway-Bytes,GigaBytes,1,Amazon Virtual Private Cloud,EU-TransitGateway-Bytes,6.20E-06,0.000000
